,index,url,book_id,title,award_count,author,avg_rating,num_reviews,num_ratings,num_pages,original_publish_year,series,genres,awards,place,normalise_mean
664,671,https://www.goodreads.com/book/show/3754016-shadow-s-edge,3754016.0,Shadow's Edge,0,Brent Weeks,4.24,95984,95984,636,2008.0,True,"Fantasy, Fiction, Fantasy, Epic Fantasy, Fantasy, Magic, Fantasy, High Fantasy, Adventure, Young Adult, Science Fiction Fantasy, Fantasy, Dark Fantasy, Childrens",nan,Midcyru,5.988522875300991
665,672,https://www.goodreads.com/book/show/16181.The_Constant_Princess,16181.0,The Constant Princess,1,Philippa Gregory,3.91,152861,152861,390,2005.0,True,"Historical, Historical Fiction, Fiction, Historical, Romance, English History, Tudor Period, European Literature, British Literature, Adult, Romance, Historical Romance, Adult Fiction, Audiobook",Orange Prize Nominee for Fiction Longlist (2006),"London, England, Ludlow, Wales",5.024237161015277
666,673,https://www.goodreads.com/book/show/17378527-the-raven-king,17378527.0,The Raven King,3,Maggie Stiefvater,4.23,113709,113709,439,2016.0,True,"Fantasy, Young Adult, Fantasy, Paranormal, LGBT, Romance, Fiction, Fantasy, Magic, Fantasy, Urban Fantasy, Audiobook, Young Adult, Young Adult Fantasy","Mythopoeic Fantasy Award Nominee for Adult Literature (2017), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2016), Premio El Templo de las Mil Puertas for Mejor novela extranjera perteneciente a saga (2017)","Henrietta, Virginia",5.959302096080213
667,674,https://www.goodreads.com/book/show/53483098-extreme,53483098.0,Extreme,0,Joan Gelfand,4.31,1018,1018,282,2020.0,False,"Novels, Contemporary, Fiction, Drama, Epic",nan,nan,6.193068329846445
668,675,https://www.goodreads.com/book/show/160149.The_Call_of_Cthulhu_and_Other_Weird_Stories,160149.0,The Call of Cthulhu and Other Weird Stories,0,H.P. Lovecraft,4.2,40182,40182,420,1926.0,False,"Horror, Lovecraftian, Short Stories, Novels, Horror, The United States Of America, Science Fiction Fantasy, Thriller, Anthologies, Collections, Holiday, Halloween, Suspense",nan,nan,5.871639758417874
669,676,https://www.goodreads.com/book/show/77770.These_Happy_Golden_Years,77770.0,These Happy Golden Years,1,Laura Ingalls Wilder,4.18,68739,68739,289,1943.0,True,"Classics, Historical, Historical Fiction, Childrens, Fiction, Young Adult, Historical, Childrens, Middle Grade, Romance, Childrens, Juvenile, Family",Newbery Medal Nominee (1944),"De Smet, South Dakota, South Dakota",5.8131981999763145
670,678,https://www.goodreads.com/book/show/248482.Enna_Burning,248482.0,Enna Burning,0,Shannon Hale,3.99,39487,39487,317,2004.0,True,"Fantasy, Young Adult, Fiction, Romance, Fantasy, Fairy Tales, Adventure, Fantasy, Magic, Young Adult, Young Adult Fantasy, Young Adult, Teen, Childrens, Middle Grade",nan,nan,5.258003394781511
671,679,https://www.goodreads.com/book/show/457264.The_Second_Sex,457264.0,The Second Sex,0,Simone de Beauvoir,4.13,32944,32944,746,1949.0,True,"Feminism, Nonfiction, Philosophy, Classics, Womens, Gender, Cultural, France, Sociology, Politics, Gender, Gender Studies",nan,nan,5.667094303872419
672,680,https://www.goodreads.com/book/show/13615258-free-four,13615258.0,Free Four: Tobias Tells the Divergent Knife-Throwing Scene,0,Veronica Roth,4.14,95617,95617,43,2012.0,True,"Young Adult, Science Fiction, Dystopia, Short Stories, Science Fiction, Fantasy, Fiction, Romance, Novella, Apocalyptic, Post Apocalyptic, Young Adult, Teen",nan,nan,5.6963150830931975
673,681,https://www.goodreads.com/book/show/43328.Rage_of_Angels,43328.0,Rage of Angels,0,Sidney Sheldon,3.94,35482,35482,512,1980.0,False,"Fiction, Thriller, Mystery, Romance, Suspense, Thriller, Mystery Thriller, Mystery, Crime, Drama, Novels, Contemporary",nan,nan,5.111899498677614
674,682,https://www.goodreads.com/book/show/7779.Horton_Hears_a_Who_,7779.0,Horton Hears a Who!,0,Dr. Seuss,4.18,99727,99727,64,1954.0,False,"Childrens, Childrens, Picture Books, Fiction, Classics, Poetry, Fantasy, Animals, Kids, Humor, Childrens, Juvenile",nan,nan,5.8131981999763145
675,683,https://www.goodreads.com/book/show/2161733.Child_44,2161733.0,Child 44,13,Tom Rob Smith,4.09,79102,79102,509,2008.0,True,"Fiction, Historical, Historical Fiction, Mystery, Thriller, Mystery, Crime, Cultural, Russia, Historical, Thriller, Mystery Thriller, Audiobook, Suspense","Booker Prize Nominee for Longlist (2008), Barry Award for Best First Novel (2009), Anthony Award Nominee for Best First Novel (2009), Dilys Award Nominee (2009), Galaxy British Book Awards for New Writer of the Year (2009), ITW Thriller Award for Best First Novel (2009), Los Angeles Times Book Prize, Strand Critics Award  for Best First Novel (2008), CWA Ian Fleming Steel Dagger (2008), Desmond Elliott Prize Nominee (2008), このミステリーがすごい！ for Best Translated Mystery Novel of the Year in Japan (2009), Japan Adventure Fiction Association Prize 日本冒険小説協会大賞特別賞 for Best Translated Novel (2008), Theakston Old Peculier Crime Novel of the Year Nominee for Shortlist (2010)","Rostov-on-Don, Moscow",5.550211186989302
676,684,https://www.goodreads.com/book/show/16213.The_Hot_Zone,16213.0,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,1,Richard   Preston,4.13,101236,101236,352,1994.0,False,"Nonfiction, Science, History, Medical, Health, Medicine, Horror, Thriller, Health, Cultural, Africa, Science, Biology",Evergreen Teen Book Award (1998),United States of America,5.667094303872419
677,685,https://www.goodreads.com/book/show/84151.Night_Play,84151.0,Night Play,1,Sherrilyn Kenyon,4.33,51941,51941,362,2004.0,True,"Romance, Paranormal Romance, Fantasy, Paranormal, Romance, Fantasy, Paranormal, Vampires, Fantasy, Urban Fantasy, Paranormal, Shapeshifters, Adult, Fantasy, Mythology, Fiction",All About Romance (AAR) Annual Reader Poll for Guiltiest Pleasure Romance & Honorable Mentions for Best Alternate Reality & Best Hero (2005),"New Orleans, Louisiana",6.251509888288004
678,686,https://www.goodreads.com/book/show/15992857-baby,15992857.0,Baby,1,J.K. Accinni,3.8,866,866,173,2012.0,True,"Science Fiction, Horror, Science Fiction, Aliens, Fantasy, Thriller, Science Fiction, Dystopia, Fantasy, Paranormal, Fiction, Dark, Wildlife",Kindle Book Award Nominee for Sci-Fi/Fantasy (Semi-Finalist) (2013),nan,4.702808589586704
679,687,https://www.goodreads.com/book/show/54668652-the-ghost-moth,54668652.0,The Ghost Moth (The Red Grouse Tales),0,Leslie   Garland,4.3,4536,4536,321,2020.0,False,"Fiction, Novels, Drama, Contemporary",nan,nan,6.163847550625665
680,688,https://www.goodreads.com/book/show/767171.The_Rise_and_Fall_of_the_Third_Reich,767171.0,The Rise and Fall of the Third Reich: A History of Nazi Germany,2,William L. Shirer,4.15,108669,108669,1614,1960.0,False,"History, Nonfiction, War, World War II, War, Politics, Cultural, Germany, Historical, War, Military Fiction, World War II, Holocaust, Military, Military History","National Book Award for Nonfiction (1961), Cornelius Ryan Award (1960)",nan,5.725535862313979
681,689,https://www.goodreads.com/book/show/31072.Under_the_Volcano,31072.0,Under the Volcano,1,Malcolm Lowry,3.78,22235,22235,397,1947.0,False,"Fiction, Classics, Literature, Novels, Literature, 20th Century, European Literature, British Literature, Historical, Historical Fiction, Literary Fiction, Unfinished, Literature, English Literature",Kääntäjien valtionpalkinto (1969),"Quauhnahuac, Mexico",4.644367031145146
682,690,https://www.goodreads.com/book/show/6289938-fade-out,6289938.0,Fade Out,0,Rachel Caine,4.19,38245,38245,237,2009.0,True,"Paranormal, Vampires, Young Adult, Fantasy, Paranormal, Fantasy, Fantasy, Urban Fantasy, Romance, Fantasy, Supernatural, Fiction, Romance, Paranormal Romance, Young Adult, Teen",nan,"Morganville, Texas",5.842418979197096
683,691,https://www.goodreads.com/book/show/97333.At_Swim_Two_Birds,97333.0,At Swim-Two-Birds,0,Flann O'Brien,3.89,11820,11820,239,1939.0,False,"Fiction, Classics, European Literature, Irish Literature, Cultural, Ireland, Novels, Literature, Humor, Literature, 20th Century, Fantasy, Literary Fiction",nan,Ireland,4.965795602573719
684,692,https://www.goodreads.com/book/show/24445517-maybe-someday,24445517.0,Maybe Someday,1,Colleen Hoover,4.26,179506,179506,385,2014.0,True,"Romance, New Adult, Contemporary, Young Adult, Romance, Contemporary Romance, Fiction, Music, Womens Fiction, Chick Lit, Academic, College, Audiobook",Goodreads Choice Award Nominee for Romance (2014),nan,6.0469644337425486
685,693,https://www.goodreads.com/book/show/30120.Falling_Up,30120.0,Falling Up,0,Shel Silverstein,4.33,133586,133586,178,1996.0,False,"Poetry, Childrens, Fiction, Humor, Classics, Young Adult, Childrens, Picture Books, Childrens, Juvenile, Childrens, Middle Grade, Kids",nan,nan,6.251509888288004
686,694,https://www.goodreads.com/book/show/14384.A_Hunger_Like_No_Other,14384.0,A Hunger Like No Other,3,Kresley Cole,4.14,71488,71488,360,2006.0,True,"Fantasy, Paranormal, Romance, Paranormal Romance, Romance, Paranormal, Vampires, Fantasy, Fantasy, Urban Fantasy, Adult, Shapeshifters, Werewolves, Paranormal, Shapeshifters, Fantasy, Supernatural","RITA Award by Romance Writers of America for Best Paranormal Romance (2007), HOLT Medallion by Virginia Romance Writers for Paranormal/Time Travel/Futuristic/Fantasy (2007), Maggie Award for Excellence (Georgia Romance Writers) Nominee for Contemporary Single Title Romance (2007)","Paris, New Orleans, Louisiana, Scottish Highlands",5.6963150830931975
687,695,https://www.goodreads.com/book/show/15055.Oranges_Are_Not_the_Only_Fruit,15055.0,Oranges Are Not the Only Fruit,1,Jeanette Winterson,3.73,63452,63452,176,1985.0,False,"Fiction, LGBT, GLBT, Queer, Contemporary, Classics, Feminism, Religion, Novels, GLBT, Lesbian, European Literature, British Literature",Whitbread Award for First Novel (1985),United Kingdom,4.498263135041251
688,696,https://www.goodreads.com/book/show/39939417-five-feet-apart,39939417.0,Five Feet Apart,2,Rachael Lippincott,4.2,102414,102414,288,2018.0,False,"Romance, Young Adult, Contemporary, Fiction, Audiobook, Realistic Fiction, Young Adult, Young Adult Contemporary, Young Adult, Young Adult Romance, Young Adult, Teen, Health, Illness","Goodreads Choice Award for Young Adult Fiction (2019), Hea Noorteraamat (2019)",nan,5.871639758417874
689,697,https://www.goodreads.com/book/show/7442.The_Electric_Kool_Aid_Acid_Test,7442.0,The Electric Kool-Aid Acid Test,0,Tom Wolfe,3.92,70706,70706,416,1968.0,False,"Nonfiction, History, Classics, Writing, Journalism, Biography, Autobiography, Memoir, Literature, Literature, American, Cultural, Cultural, Counter Culture",nan,United States of America,5.053457940236055
690,698,https://www.goodreads.com/book/show/616828.Heart_of_Darkness_and_The_Secret_Sharer,616828.0,Heart of Darkness and The Secret Sharer,0,Joseph Conrad,3.51,16682,16682,176,1910.0,False,"Classics, Fiction, Literature, Academic, School, Cultural, Africa, Historical, Historical Fiction, Novels, Academic, Read For School, Young Adult, High School, Classics, Classic Literature",nan,nan,3.855405992184106
691,699,https://www.goodreads.com/book/show/6780439-dark-visions,6780439.0,Dark Visions,0,L.J. Smith,4.19,37252,37252,732,1991.0,True,"Young Adult, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Supernatural, Paranormal, Vampires, Romance, Paranormal Romance, Fiction, Fantasy, Urban Fantasy, Fantasy, Magic",nan,nan,5.842418979197096
692,700,https://www.goodreads.com/book/show/33555.What_Dreams_May_Come,33555.0,What Dreams May Come,0,Richard Matheson,3.95,11735,11735,288,1978.0,False,"Fiction, Fantasy, Romance, Horror, Science Fiction, Death, Classics, Fantasy, Paranormal, Religion, Contemporary",nan,nan,5.141120277898394
693,701,https://www.goodreads.com/book/show/64481.A_Northern_Light,64481.0,A Northern Light,8,Jennifer Donnelly,3.81,42178,42178,396,2003.0,False,"Historical, Historical Fiction, Young Adult, Fiction, Mystery, Historical, Romance, Young Adult, Teen, Young Adult, Coming Of Age, Audiobook, Young Adult, Young Adult Historical Fiction","Borders Original Voices Award for YA or Independent Reader (2003), Los Angeles Times Book Prize for Young Adult Literature (2003), Michael L. Printz Award Nominee (2004), Charlotte Award (2006), Rhode Island Teen Book Award Nominee (2005), Lincoln Award Nominee (2009), Carnegie Medal (2003), Missouri Gateway Readers Award Nominee (2006)","Adirondack Mountains, New York, New York State",4.732029368807484
694,702,https://www.goodreads.com/book/show/54815513-median-gray,54815513.0,Median Gray,0,Bill Mesce Jr.,4.29,6518,6518,356,2020.0,False,"Fiction, Contemporary, Epic",nan,nan,6.1346267714048865
695,703,https://www.goodreads.com/book/show/77430.Master_and_Commander,77430.0,Master and Commander,1,Patrick O'Brian,4.06,51196,51196,464,1970.0,True,"Historical, Historical Fiction, Fiction, Historical, Adventure, Classics, War, Audiobook, War, Military Fiction, Novels, Literature",Booker Prize Nominee for The Lost Man Booker Prize Longlist (1970),nan,5.462548849326963
696,704,https://www.goodreads.com/book/show/15054.Written_on_the_Body,15054.0,Written on the Body,2,Jeanette Winterson,4.07,25006,25006,192,1992.0,False,"Fiction, LGBT, GLBT, Queer, Romance, Contemporary, Literature, Literary Fiction, Novels, GLBT, Lesbian, Feminism","Ferro-Grumley Award for Lesbian Fiction (1994), Lambda Literary Award for Lesbian Fiction (1994)","London, England",5.491769628547744
697,705,https://www.goodreads.com/book/show/4570768-willow,4570768.0,Willow,1,Julia Hoban,3.92,31672,31672,329,2009.0,False,"Young Adult, Romance, Contemporary, Fiction, Realistic Fiction, Health, Mental Health, Mental Health, Mental Illness, Death, Young Adult, Teen, Drama",Florida Teens Read Nominee (2010),nan,5.053457940236055
698,706,https://www.goodreads.com/book/show/18498558-bird-box,18498558.0,Bird Box,5,Josh Malerman,4.02,153604,153604,262,2014.0,True,"Horror, Fiction, Thriller, Science Fiction, Dystopia, Mystery, Science Fiction, Apocalyptic, Post Apocalyptic, Audiobook, Adult, Suspense","Bram Stoker Award Nominee for Best First Novel (2014), Shirley Jackson Award Nominee for Novel (2014), Goodreads Choice Award Nominee for Horror (2014), James Herbert Award Nominee (2015), This is Horror Award for Novel (2014)","George's house, Jane Tucker School for the Blind",5.345665732443846
699,707,https://www.goodreads.com/book/show/7186.La_Dame_aux_Cam_lias,7186.0,La Dame aux Camélias,0,Alexandre Dumas fils,4.01,36116,36116,256,1848.0,False,"Classics, Fiction, Romance, Cultural, France, European Literature, French Literature, Literature, 19th Century, Historical, Historical Fiction, Literature, Novels, Drama",nan,"Paris, France",5.316444953223068
700,708,https://www.goodreads.com/book/show/34197014-trickster-s-choice,34197014.0,Trickster's Choice,0,Tamora Pierce,4.2,66361,66361,448,2003.0,True,"Fantasy, Young Adult, Fiction, Young Adult, Young Adult Fantasy, Fantasy, Magic, Adventure, Fantasy, High Fantasy, Romance, Young Adult, Teen, Childrens",nan,nan,5.871639758417874
701,709,https://www.goodreads.com/book/show/12959233-winter-of-the-world,12959233.0,Winter of the World,1,Ken Follett,4.34,133020,133020,940,2012.0,True,"Historical, Historical Fiction, Fiction, Historical, Audiobook, War, War, World War II, Novels, Adult, Cultural, Russia, European Literature, British Literature",Goodreads Choice Award Nominee for Historical Fiction (2012),"Berlin, London, England, Moscow, Washington, D.C.",6.280730667508783
702,710,https://www.goodreads.com/book/show/596259.Standing_for_Something,596259.0,Standing for Something: 10 Neglected Virtues That Will Heal Our Hearts and Homes,0,Gordon B. Hinckley,4.6,14173,14173,256,2000.0,False,"Religion, Nonfiction, Christianity, Lds, Religion, Church, Self Help, Inspirational, Spirituality, Lds, Lds Non Fiction, Philosophy, Christian",nan,nan,7.040470927249041
703,711,https://www.goodreads.com/book/show/6441509-shadow-souls,6441509.0,Shadow Souls,0,L.J. Smith,3.77,36668,36668,599,2010.0,True,"Paranormal, Vampires, Young Adult, Fantasy, Fantasy, Paranormal, Romance, Fantasy, Supernatural, Romance, Paranormal Romance, Fiction, Fantasy, Urban Fantasy, Horror",nan,Arizona,4.615146251924367
704,712,https://www.goodreads.com/book/show/13570854-lover-at-last,13570854.0,Lover at Last,1,J.R. Ward,4.29,64532,64532,608,2013.0,True,"Fantasy, Paranormal, Romance, Paranormal Romance, Paranormal, Vampires, Romance, Fantasy, Romance, M M Romance, Fantasy, Urban Fantasy, Adult, Adult Fiction, Erotica, Fiction",Goodreads Choice Award for Romance (2013),"Caldwell, New York",6.1346267714048865
705,713,https://www.goodreads.com/book/show/19549841-seraphina,19549841.0,Seraphina,16,Rachel Hartman,3.93,85299,85299,499,2012.0,True,"Fantasy, Young Adult, Fantasy, Dragons, Fiction, Romance, Young Adult, Young Adult Fantasy, Fantasy, High Fantasy, Adventure, Mystery, Fantasy, Magic","Locus Award Nominee for Best First Novel (2013), Sunburst Award for Young Adult (2013), William C. Morris YA Debut Award (2013), Rhode Island Teen Book Award Nominee (2014), Milwaukee County Teen Book Award Nominee (2013), The Inky Awards Nominee for Silver Inky (2014), Lincoln Award Nominee (2015), Andre Norton Award Nominee (2012), The Kitschies Nominee for Golden Tentacle (Debut) (2012), CYBILS Award for Fantasy & Science Fiction (Young Adult) (2012), Monica Hughes Award for Science Fiction and Fantasy (2013), Goodreads Choice Award Nominee for Young Adult Fantasy & Science Fiction (2012), Carnegie Medal Nominee (2013), Sheila A. Egoff Children’s Literature Prize Nominee (2013), The Inky Awards Shortlist for Silver Inky (2014), Premio El Templo de las Mil Puertas Nominee for Mejor novela extranjera perteneciente a saga (2015)",nan,5.082678719456835
